transaction_id,Date,store_id,store_location,product_id,product_name,category,quantity_sold,unit_price,total_sales,payment_method
493,4/25/2025,3,Volgograd,5905,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at,Clothing,17,374.82,6371.94,Credit Card
494,3/28/2026,8,Moramanga,4891,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc,Beauty,17,213.21,3624.57,Cash
495,9/14/2025,3,Lianhua,1569,porttitor id consequat in consequat ut nulla sed accumsan felis ut at,Clothing,4,357.61,1430.44,Debit Card
496,4/5/2025,3,Dean,5675,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,Sports,18,411.18,7401.24,Credit Card
497,1/18/2026,3,Bené Beraq,6109,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat,Home & Kitchen,13,302.54,3933.02,Debit Card
498,6/21/2025,2,Arlington,5194,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id,Clothing,1,141.45,141.45,Cash
499,4/16/2025,8,Tanshan,9041,consequat lectus in est risus auctor sed tristique in tempus sit amet,Home & Kitchen,9,10.89,98.01,Mobile Payment
500,11/4/2025,4,Cirompang,3984,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin,Home & Kitchen,20,256.59,5131.8,Debit Card
501,4/6/2025,4,Huilongshan,5464,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae,Sports,9,318.4,2865.6,Cash
502,8/4/2025,5,Souto,3630,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit,Sports,9,427.15,3844.35,Cash
503,7/18/2025,7,Thiès Nones,7328,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec,Home & Kitchen,18,267.45,4814.1,Credit Card
504,7/16/2025,8,Durazno,1973,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla,Beauty,16,141.1,2257.6,Mobile Payment
505,7/1/2025,2,Charlotte Amalie,2148,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,Home & Kitchen,6,9.91,59.46,Mobile Payment
506,6/29/2025,8,Calamba,5106,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar,Sports,6,431.28,2587.68,Mobile Payment
507,2/8/2026,10,Bamban,3203,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,Sports,2,303.83,607.66,Credit Card
508,12/9/2025,3,Trunovskoye,6664,eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque,Sports,17,238.28,4050.76,Cash
509,1/3/2026,3,Shiogama,7892,mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices,Beauty,9,486.15,4375.35,Debit Card
510,7/19/2025,5,Shitang,5660,ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl,Beauty,5,141.51,707.55,Debit Card
511,4/20/2025,5,Damai,5322,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat,Sports,14,222.75,3118.5,Debit Card
512,9/19/2025,3,Andong,1735,non velit donec diam neque vestibulum eget vulputate ut ultrices,Clothing,15,170.98,2564.7,Mobile Payment
513,12/10/2025,10,Lukunor,5208,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio,Sports,1,148.11,148.11,Mobile Payment
514,2/1/2026,9,Chambly,4496,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque,Home & Kitchen,10,256.85,2568.5,Cash
515,2/5/2026,4,Parada de Todeia,6843,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,Sports,15,300.36,4505.4,Debit Card
516,11/28/2025,3,Paratinga,4461,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,Sports,9,95.35,858.15,Mobile Payment
517,9/9/2025,8,Qingxi,6968,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris,Electronics,12,405.59,4867.08,Cash
518,1/10/2026,2,Wisznice,7711,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,Clothing,15,152.79,2291.85,Cash
519,10/2/2025,3,Ccuntuma,3087,purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat,Electronics,7,145.78,1020.46,Cash
520,12/27/2025,7,Ouro Preto do Oeste,9587,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,Beauty,17,271.85,4621.45,Debit Card
521,5/9/2025,5,Bunog,5147,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy,Electronics,18,210.16,3782.88,Debit Card
522,1/27/2026,2,Pisaras,3039,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor,Home & Kitchen,11,195.76,2153.36,Debit Card
523,11/15/2025,10,Ancenis,2961,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis,Clothing,11,65.29,718.19,Debit Card
524,4/23/2026,9,El Mirador,4533,ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,Sports,17,216.94,3687.98,Cash
525,11/18/2025,5,San Juan,1436,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim,Clothing,2,479.47,958.94,Debit Card
526,9/17/2025,6,Herrera,1801,dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,Electronics,20,305.98,6119.6,Debit Card
527,9/23/2025,4,Araçoiaba da Serra,4008,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,Home & Kitchen,14,455.06,6370.84,Credit Card
528,3/3/2026,6,Biên Hòa,9377,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper,Sports,8,111.66,893.28,Debit Card
529,5/26/2025,2,Białogard,5877,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,Clothing,16,123.03,1968.48,Mobile Payment
530,1/31/2026,9,Nazaré,7097,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non,Electronics,12,451.75,5421.0,Debit Card
531,7/21/2025,3,Hongzhou,3965,sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis,Home & Kitchen,16,315.34,5045.44,Mobile Payment
532,5/4/2025,1,Kota Bharu,1314,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla,Sports,16,416.5,6664.0,Credit Card
533,12/2/2025,7,Maki,1746,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu,Sports,15,273.19,4097.85,Debit Card
534,8/22/2025,7,Jiangyin,2342,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,Home & Kitchen,18,477.58,8596.44,Cash
535,4/5/2026,9,Lere,2675,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea,Sports,14,312.72,4378.08,Cash
536,12/7/2025,5,Challhuahuacho,9567,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit,Electronics,12,85.35,1024.2,Cash
537,8/6/2025,7,Binonga,7201,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis,Home & Kitchen,12,434.78,5217.36,Cash
538,4/10/2025,3,Colima,5908,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris,Clothing,18,221.99,3995.82,Debit Card
539,1/6/2026,9,Pinrang,1761,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum,Beauty,11,345.3,3798.3,Credit Card
540,5/5/2025,7,Log pri Brezovici,1755,lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet,Home & Kitchen,7,274.03,1918.21,Credit Card
541,11/15/2025,10,Chadong,6000,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus,Electronics,8,126.41,1011.28,Debit Card
542,11/5/2025,5,Alfena,4140,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam,Clothing,7,337.71,2363.97,Cash
543,4/10/2026,2,Turku,9589,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis,Sports,2,180.55,361.1,Debit Card
544,4/10/2026,10,Ivanava,4814,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa,Beauty,7,223.88,1567.16,Cash
545,6/1/2025,4,Santo Amaro,6914,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin,Home & Kitchen,12,281.85,3382.2,Cash
546,5/3/2026,8,Nueva Guinea,9451,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac,Sports,6,296.69,1780.14,Cash
547,4/23/2025,2,Pombal,8129,erat tortor sollicitudin mi sit amet lobortis sapien sapien non,Clothing,1,358.53,358.53,Cash
548,10/9/2025,5,Lunao,8135,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at,Electronics,1,431.23,431.23,Debit Card
549,12/31/2025,6,Xueshan,8780,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,Beauty,10,338.8,3388.0,Debit Card
550,4/24/2026,7,Brejo da Madre de Deus,4208,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,Beauty,4,150.79,603.16,Credit Card
551,5/6/2025,4,Miyazaki-shi,7471,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,Beauty,10,161.66,1616.6,Credit Card
552,4/1/2025,7,Pamakayo,7905,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat,Beauty,19,225.98,4293.62,Credit Card
553,9/29/2025,4,Nanger,7103,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam,Sports,8,363.86,2910.88,Debit Card
554,5/21/2025,7,Patiya,8183,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis,Beauty,18,377.62,6797.16,Mobile Payment
555,10/23/2025,2,Hägersten,4747,ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis,Home & Kitchen,11,463.95,5103.45,Cash
556,11/24/2025,4,Baishuitan,4695,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,Sports,17,116.71,1984.07,Debit Card
557,3/9/2026,1,Nowe Brzesko,5357,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,Electronics,20,242.42,4848.4,Credit Card
558,11/26/2025,10,Proletar,1487,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat,Clothing,3,268.48,805.44,Credit Card
559,3/5/2026,3,Mukō,9020,semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in,Clothing,1,13.64,13.64,Debit Card
560,8/19/2025,10,Kimje,5841,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel,Home & Kitchen,18,7.64,137.52,Credit Card
561,5/29/2025,9,Vakhtan,3881,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam,Beauty,14,342.43,4794.02,Cash
562,10/20/2025,2,Hexi,9949,congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,Electronics,17,256.08,4353.36,Credit Card
563,6/26/2025,8,Qusar,4865,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum,Electronics,2,53.92,107.84,Debit Card
564,3/21/2026,1,Khānaqāh,6974,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula,Home & Kitchen,19,288.78,5486.82,Cash
565,4/22/2026,10,Bedinje,9337,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec,Sports,4,412.08,1648.32,Debit Card
566,12/3/2025,8,Sirre,6078,dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam,Clothing,19,237.58,4514.02,Mobile Payment
567,9/23/2025,4,Indang,1957,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam,Sports,11,107.9,1186.9,Mobile Payment
568,1/28/2026,1,Hŭngnam,1630,condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,Clothing,19,321.62,6110.78,Credit Card
569,2/23/2026,7,Paris 17,8256,ante ipsum primis in faucibus orci luctus et ultrices posuere,Clothing,19,223.17,4240.23,Mobile Payment
570,2/28/2026,9,Businovo,3089,lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet,Beauty,14,223.82,3133.48,Debit Card
571,7/27/2025,7,Gines-Patay,6103,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget,Clothing,4,378.6,1514.4,Cash
572,11/10/2025,10,Cikiruh Wetan,2592,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate,Sports,2,312.63,625.26,Debit Card
573,6/17/2025,7,Miaofengshan,7727,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean,Home & Kitchen,14,155.84,2181.76,Debit Card
574,1/19/2026,1,Karengan,2389,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,Beauty,7,263.34,1843.38,Cash
575,7/7/2025,1,Bringinanom,7190,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,Home & Kitchen,5,357.7,1788.5,Debit Card
576,4/20/2025,5,Pointe-à-Pitre,9710,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi,Sports,3,474.08,1422.24,Debit Card
577,2/5/2026,1,Agidel’,2967,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget,Home & Kitchen,8,307.09,2456.72,Debit Card
578,2/4/2026,5,Cisagu,6415,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet,Electronics,20,374.49,7489.8,Mobile Payment
579,12/12/2025,1,Sokółka,6939,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,Sports,3,103.67,311.01,Mobile Payment
580,9/20/2025,5,Marinha,2306,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus,Clothing,7,446.29,3124.03,Debit Card
581,6/8/2025,7,El Regalo,6223,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci,Sports,19,144.04,2736.76,Credit Card
582,12/9/2025,1,Motala,9074,integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse,Beauty,8,204.68,1637.44,Debit Card
583,7/30/2025,9,Anjihai,9027,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,Home & Kitchen,6,107.14,642.84,Mobile Payment
584,6/26/2025,10,Solnechnyy,2843,dui vel nisl duis ac nibh fusce lacus purus aliquet at,Home & Kitchen,13,432.31,5620.03,Credit Card
585,4/15/2025,8,Shanhaiguan,3573,habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius,Sports,6,31.56,189.36,Mobile Payment
586,7/15/2025,10,Longwei,6503,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,Home & Kitchen,14,409.02,5726.28,Debit Card
587,9/6/2025,10,Campo Maior,4041,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo,Home & Kitchen,1,475.33,475.33,Mobile Payment
588,9/25/2025,5,Ḩājī Khēl,7760,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,Electronics,17,355.51,6043.67,Cash
589,2/23/2026,7,Yanfolila,6059,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis,Clothing,19,363.22,6901.18,Credit Card
590,6/5/2025,6,Gusong,9925,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan,Home & Kitchen,20,351.73,7034.6,Credit Card
591,7/10/2025,1,Dawu,7629,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis,Beauty,7,124.53,871.71,Cash
592,7/14/2025,5,Daweishan,3516,ultrices mattis odio donec vitae nisi nam ultrices libero non,Clothing,8,388.5,3108.0,Debit Card
593,10/4/2025,9,Texistepeque,4819,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius,Clothing,15,280.94,4214.1,Debit Card
594,6/7/2025,9,União da Vitória,8963,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate,Home & Kitchen,13,499.8,6497.4,Cash
595,10/11/2025,10,Sumurgung,1796,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper,Electronics,2,260.63,521.26,Debit Card
596,6/12/2025,3,Babasakhib,2229,aliquet maecenas leo odio condimentum id luctus nec molestie sed justo,Electronics,14,292.97,4101.58,Credit Card
597,7/25/2025,2,Manggissari,2866,congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,Electronics,7,44.87,314.09,Mobile Payment
598,10/23/2025,6,Tianjiazhai,3080,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi,Clothing,18,280.36,5046.48,Mobile Payment
599,2/15/2026,3,Nova Era,1716,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam,Sports,11,391.86,4310.46,Cash
600,3/29/2026,8,Cipeundeuy,5692,aenean lectus pellentesque eget nunc donec quis orci eget orci,Home & Kitchen,9,186.99,1682.91,Cash
601,2/19/2026,10,Don Carlos,4661,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,Beauty,18,285.96,5147.28,Cash
602,3/15/2026,8,Saint-Denis,1212,tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi,Clothing,16,475.16,7602.56,Mobile Payment
603,3/18/2026,2,Trondheim,9256,turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,Sports,10,468.62,4686.2,Credit Card
604,12/21/2025,10,Orlando,4923,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,Clothing,3,92.49,277.47,Credit Card
605,4/22/2025,10,Nelson,5722,duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit,Beauty,6,448.75,2692.5,Credit Card
606,5/15/2025,9,Vrsi,3612,metus aenean fermentum donec ut mauris eget massa tempor convallis nulla,Clothing,4,329.08,1316.32,Mobile Payment
607,8/28/2025,3,Tylicz,4030,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis,Clothing,4,332.05,1328.2,Cash
608,7/5/2025,8,Nambalan,4466,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus,Beauty,9,436.93,3932.37,Cash
609,5/2/2026,6,Skoroszyce,4510,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo,Sports,4,67.03,268.12,Debit Card
610,9/11/2025,1,Abuko,9852,ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque,Home & Kitchen,12,490.27,5883.24,Cash
611,11/21/2025,2,Fedorovka,4195,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet,Clothing,8,493.55,3948.4,Cash
612,5/22/2025,7,Lubukalung,7788,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo,Electronics,16,490.29,7844.64,Credit Card
613,10/28/2025,7,Alegrete,5280,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia,Home & Kitchen,5,263.47,1317.35,Credit Card
614,1/17/2026,9,Przystajń,1487,primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna,Electronics,14,378.61,5300.54,Credit Card
615,4/25/2026,1,Zamora,3820,accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam,Home & Kitchen,7,362.03,2534.21,Credit Card
616,4/24/2026,7,Mariposa,4959,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,Beauty,10,173.77,1737.7,Debit Card
617,10/16/2025,7,Xingdian,9886,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,Electronics,9,414.96,3734.64,Credit Card
618,8/26/2025,2,Deder,6576,in libero ut massa volutpat convallis morbi odio odio elementum,Home & Kitchen,8,493.47,3947.76,Debit Card
619,10/21/2025,10,Vienne,5810,sapien urna pretium nisl ut volutpat sapien arcu sed augue,Beauty,5,385.7,1928.5,Mobile Payment
620,1/20/2026,1,Puerto Iguazú,9050,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,Sports,8,14.65,117.2,Debit Card
621,4/21/2026,4,Puntarenas,7403,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim,Electronics,3,395.97,1187.91,Debit Card
622,10/29/2025,7,Tekikbanyuurip,3427,congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut,Clothing,8,481.1,3848.8,Cash
623,6/27/2025,9,Puger,8840,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum,Clothing,12,327.39,3928.68,Credit Card
624,1/18/2026,9,Smålandsstenar,3341,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla,Beauty,2,194.76,389.52,Debit Card
625,1/25/2026,5,Halmstad,6186,congue eget semper rutrum nulla nunc purus phasellus in felis,Sports,13,476.58,6195.54,Credit Card
626,11/27/2025,1,Tolkmicko,7976,lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum,Beauty,4,34.66,138.64,Debit Card
627,1/16/2026,4,Ágios Spyrídon,8788,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,Electronics,2,499.07,998.14,Cash
628,11/8/2025,10,Três Pontas,4682,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit,Beauty,6,215.5,1293.0,Debit Card
629,3/22/2026,5,Faya-Largeau,2592,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis,Beauty,2,362.8,725.6,Credit Card
630,10/3/2025,10,Kamyzyak,3146,orci eget orci vehicula condimentum curabitur in libero ut massa,Electronics,15,148.01,2220.15,Credit Card
631,4/30/2026,9,Loikaw,2828,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl,Beauty,5,66.92,334.6,Mobile Payment
632,11/21/2025,5,Za‘tarah,7234,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec,Home & Kitchen,9,42.66,383.94,Debit Card
633,4/26/2026,2,Krajan Siki,8737,at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed,Clothing,20,310.65,6213.0,Debit Card
634,10/20/2025,3,Palon,5897,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam,Clothing,9,454.94,4094.46,Cash
635,7/2/2025,10,A dos Cunhados,4176,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,Clothing,19,473.05,8987.95,Debit Card
636,7/4/2025,10,Vale,3267,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum,Home & Kitchen,9,9.92,89.28,Debit Card
637,1/21/2026,4,Negara,3960,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum,Sports,9,83.36,750.24,Credit Card
638,7/10/2025,10,Ad Dann,5216,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas,Home & Kitchen,8,184.31,1474.48,Mobile Payment
639,6/7/2025,4,El Paraíso,3780,pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit,Electronics,7,354.05,2478.35,Mobile Payment
640,11/21/2025,8,Aizkraukle,5229,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,Home & Kitchen,11,398.93,4388.23,Debit Card
641,8/4/2025,9,Jincang,2973,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa,Beauty,4,328.42,1313.68,Debit Card
642,2/16/2026,2,Katumba,1878,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,Clothing,1,371.58,371.58,Debit Card
643,4/2/2025,10,Södertälje,9668,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris,Sports,4,372.18,1488.72,Mobile Payment
644,8/23/2025,1,Loudi,2036,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,Beauty,10,10.84,108.4,Mobile Payment
645,4/27/2026,3,Prestea,3133,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis,Sports,14,42.15,590.1,Credit Card
646,12/17/2025,8,Cibitung,1349,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non,Home & Kitchen,3,43.98,131.94,Debit Card
647,12/15/2025,6,Vaxholm,7136,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est,Sports,5,359.19,1795.95,Debit Card
648,5/12/2025,1,Verkhniy Lomov,7030,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,Home & Kitchen,20,328.87,6577.4,Mobile Payment
649,3/8/2026,4,Xufeng,3432,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum,Beauty,20,288.4,5768.0,Cash
650,9/23/2025,9,Bicos,2521,vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et,Electronics,17,499.07,8484.19,Mobile Payment
651,9/10/2025,9,Rancabugel,1018,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis,Sports,4,488.94,1955.76,Credit Card
652,4/4/2025,10,Cubatão,1905,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed,Sports,4,494.97,1979.88,Credit Card
653,12/11/2025,5,Tadine,6923,quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,Sports,15,364.28,5464.2,Credit Card
654,9/12/2025,3,Mintang,2462,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula,Sports,13,219.7,2856.1,Cash
655,8/10/2025,2,Ban Phan Don,6797,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia,Beauty,14,127.27,1781.78,Cash
656,2/9/2026,1,Pigeiros,8997,sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,Beauty,20,465.95,9319.0,Debit Card
657,10/30/2025,3,Hubynykha,8485,felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan,Home & Kitchen,16,171.14,2738.24,Mobile Payment
658,10/9/2025,4,Jiangya,5465,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,Sports,5,449.76,2248.8,Cash
